Nr;Sekunden;DemandHeat;DemandPower;ProductionPV
17144;15428700;91;20;143,28
17145;15429600;79;20;88,36
17146;15430500;80;20;88,36
17147;15431400;73;20;88,36
17148;15432300;60;20;88,36
17149;15433200;60;20;67,72
17150;15434100;54;20;67,72
17151;15435000;38;20;67,72
17152;15435900;42;20;67,72
17153;15436800;39;20;72,56
17154;15437700;43;20;72,56
17155;15438600;39;20;72,56
17156;15439500;38;20;72,56
17157;15440400;38;20;60,12
17158;15441300;41;20;60,12
17159;15442200;31;19;60,12
17160;15443100;39;18;60,12
17161;15444000;35;17;26,84
17162;15444900;29;16;26,84
17163;15445800;61;14;26,84
17164;15446700;26;13;26,84
17165;15447600;47;12;4,72
17166;15448500;52;11;4,72
17167;15449400;31;10;4,72
17168;15450300;86;10;4,72
17169;15451200;46;8;0
17170;15452100;74;8;0
17171;15453000;88;8;0
17172;15453900;59;8;0
17173;15454800;71;7;0
17174;15455700;56;8;0
17175;15456600;50;72;0
17176;15457500;38;36;0
17177;15458400;29;6;0
17178;15459300;29;64;0
17179;15460200;31;28;0
17180;15461100;24;28;0
17181;15462000;16;28;0
17182;15462900;13;28;0
17183;15463800;13;28;0
17184;15464700;13;28;0
17185;15465600;26;28;0
17186;15466500;17;28;0
17187;15467400;16;28;0
17188;15468300;13;28;0
17189;15469200;13;28;0
17190;15470100;13;28;0
17191;15471000;13;28;0
17192;15471900;17;28;0
17193;15472800;15;28;0
17194;15473700;13;28;0
17195;15474600;12;28;0
17196;15475500;12;28;0
17197;15476400;12;28;0
17198;15477300;12;28;0
17199;15478200;12;28;0
17200;15479100;13;0;0
17201;15480000;12;28;0
17202;15480900;18;28;0
17203;15481800;14;28;0
17204;15482700;27;28;0
17205;15483600;21;3;0,88
17206;15484500;23;3;0,88
17207;15485400;40;5;0,88
17208;15486300;20;7;0,88
17209;15487200;47;9;20,4
17210;15488100;31;11;20,4
17211;15489000;28;13;20,4
17212;15489900;45;13;20,4
17213;15490800;30;13;63,28
17214;15491700;38;13;63,28
17215;15492600;35;13;63,28
17216;15493500;36;13;63,28
17217;15494400;37;13;108,56
17218;15495300;55;13;108,56
17219;15496200;48;13;108,56
17220;15497100;48;13;108,56
17221;15498000;46;13;133,8
17222;15498900;45;13;133,8
17223;15499800;37;14;133,8
17224;15500700;45;16;133,8
17225;15501600;35;17;120,28
17226;15502500;43;18;120,28
17227;15503400;44;20;120,28
17228;15504300;48;20;120,28
17229;15505200;82;20;139,56
17230;15506100;67;20;139,56
17231;15507000;73;20;139,56
17232;15507900;71;20;139,56
17233;15508800;53;20;156,4
17234;15509700;53;20;156,4
17235;15510600;57;24;156,4
17236;15511500;64;20;156,4
17237;15512400;66;20;136,24
17238;15513300;74;20;136,24
17239;15514200;85;20;136,24
17240;15515100;91;20;136,24
17241;15516000;79;20;134,08
17242;15516900;80;20;134,08
17243;15517800;73;20;134,08
17244;15518700;60;20;134,08
17245;15519600;60;20;116,24
17246;15520500;54;20;116,24
17247;15521400;38;20;116,24
17248;15522300;42;20;116,24
17249;15523200;39;20;87,16
17250;15524100;43;20;87,16
17251;15525000;39;20;87,16
17252;15525900;38;20;87,16
17253;15526800;38;20;59,92
17254;15527700;41;20;59,92
17255;15528600;31;19;59,92
17256;15529500;39;18;59,92
17257;15530400;35;17;20,72
17258;15531300;29;16;20,72
17259;15532200;61;14;20,72
17260;15533100;26;13;20,72
17261;15534000;47;12;2,8
17262;15534900;52;11;2,8
17263;15535800;31;10;2,8
17264;15536700;86;10;2,8
17265;15537600;46;8;0
17266;15538500;74;8;0
17267;15539400;88;8;0
17268;15540300;59;8;0
17269;15541200;71;6;0
17270;15542100;56;8;0
17271;15543000;50;72;0
17272;15543900;38;36;0
17273;15544800;29;6;0
17274;15545700;29;64;0
17275;15546600;31;28;0
17276;15547500;24;28;0
17277;15548400;16;28;0
17278;15549300;13;28;0
17279;15550200;13;28;0
17280;15551100;13;28;0
17281;15552000;26;28;0
17282;15552900;17;28;0
17283;15553800;16;28;0
17284;15554700;13;28;0
17285;15555600;13;28;0
17286;15556500;13;28;0
17287;15557400;13;28;0
17288;15558300;17;28;0
17289;15559200;15;28;0
17290;15560100;13;28;0
17291;15561000;12;28;0
17292;15561900;12;28;0
17293;15562800;12;28;0
17294;15563700;12;28;0
17295;15564600;12;28;0
17296;15565500;13;0;0
17297;15566400;12;28;0
17298;15567300;18;28;0
17299;15568200;14;28;0
17300;15569100;27;28;0
17301;15570000;21;3;7,12
17302;15570900;23;3;7,12
17303;15571800;40;5;7,12
17304;15572700;20;7;7,12
17305;15573600;47;9;25,32
17306;15574500;31;11;25,32
17307;15575400;28;13;25,32
17308;15576300;45;13;25,32
17309;15577200;30;13;57,08
17310;15578100;38;13;57,08
17311;15579000;35;13;57,08
17312;15579900;36;13;57,08
17313;15580800;37;48;103
17314;15581700;55;48;103
17315;15582600;48;48;103
17316;15583500;48;48;103
17317;15584400;46;13;123,96
17318;15585300;45;13;123,96
17319;15586200;37;14;123,96
17320;15587100;45;16;123,96
17321;15588000;35;17;144,16
17322;15588900;43;18;144,16
17323;15589800;44;20;144,16
17324;15590700;48;20;144,16
17325;15591600;82;20;146,48
17326;15592500;67;20;146,48
17327;15593400;73;20;146,48
17328;15594300;71;20;146,48
17329;15595200;53;20;155,6
17330;15596100;53;20;155,6
17331;15597000;57;24;155,6
17332;15597900;64;20;155,6
17333;15598800;66;20;165,04
17334;15599700;74;20;165,04
17335;15600600;85;20;165,04
17336;15601500;91;20;165,04
17337;15602400;79;20;135,6
17338;15603300;80;20;135,6
17339;15604200;73;20;135,6
17340;15605100;60;20;135,6
17341;15606000;60;20;106,4
17342;15606900;54;20;106,4
17343;15607800;38;20;106,4
17344;15608700;42;20;106,4
17345;15609600;39;20;85,28
17346;15610500;43;20;85,28
17347;15611400;39;20;85,28
17348;15612300;38;20;85,28
17349;15613200;38;20;56,96
17350;15614100;41;20;56,96
17351;15615000;31;19;56,96
17352;15615900;39;18;56,96
17353;15616800;35;4;22
17354;15617700;29;44;22
17355;15618600;61;4;22
17356;15619500;26;32;22
17357;15620400;47;12;3,44
17358;15621300;52;11;3,44
17359;15622200;31;10;3,44
17360;15623100;86;10;3,44
17361;15624000;46;8;0
17362;15624900;74;8;0
17363;15625800;88;8;0
17364;15626700;59;8;0
17365;15627600;71;19;0
17366;15628500;56;8;0
17367;15629400;50;72;0
17368;15630300;38;36;0
17369;15631200;29;8;0
17370;15632100;29;64;0
17371;15633000;31;28;0
17372;15633900;24;28;0
17373;15634800;16;28;0
17374;15635700;13;28;0
17375;15636600;19;28;0
17376;15637500;13;28;0
17377;15638400;32;28;0
17378;15639300;23;28;0
17379;15640200;16;28;0
17380;15641100;31;28;0
17381;15642000;14;28;0
17382;15642900;19;28;0
17383;15643800;25;28;0
17384;15644700;17;28;0
17385;15645600;21;28;0
17386;15646500;13;28;0
17387;15647400;12;28;0
17388;15648300;12;28;0
17389;15649200;12;28;0
17390;15650100;12;28;0
17391;15651000;18;28;0
17392;15651900;12;28;0
17393;15652800;12;28;0
17394;15653700;12;28;0
17395;15654600;12;28;0
17396;15655500;12;28;0
17397;15656400;18;3;14,64
17398;15657300;12;3;14,64
17399;15658200;12;4;14,64
17400;15659100;13;5;14,64
17401;15660000;12;6;38,88
17402;15660900;13;7;38,88
17403;15661800;13;8;38,88
17404;15662700;13;8;38,88
17405;15663600;15;8;67,2
17406;15664500;22;8;67,2
17407;15665400;16;8;67,2
17408;15666300;24;8;67,2
17409;15667200;26;8;109,84
17410;15668100;20;8;109,84
17411;15669000;41;8;109,84
17412;15669900;25;8;109,84
17413;15670800;34;8;142,88
17414;15671700;44;8;142,88
17415;15672600;41;9;142,88
17416;15673500;49;10;142,88
17417;15674400;47;12;167,76
17418;15675300;62;13;167,76
17419;15676200;60;14;167,76
17420;15677100;77;14;167,76
17421;15678000;97;14;155,04
17422;15678900;86;14;155,04
17423;15679800;90;14;155,04
17424;15680700;80;14;155,04
17425;15681600;59;14;99,28
17426;15682500;57;14;99,28
17427;15683400;50;14;99,28
17428;15684300;72;14;99,28
17429;15685200;71;14;120,6
17430;15686100;78;14;120,6
17431;15687000;91;14;120,6
17432;15687900;92;14;120,6
17433;15688800;86;14;136,92
17434;15689700;85;14;136,92
17435;15690600;80;84;136,92
17436;15691500;73;14;136,92
17437;15692400;63;14;110,68
17438;15693300;64;14;110,68
17439;15694200;41;14;110,68
17440;15695100;40;14;110,68
17441;15696000;56;14;89,48
17442;15696900;36;14;89,48
17443;15697800;53;14;89,48
17444;15698700;48;14;89,48
17445;15699600;40;14;57,76
17446;15700500;47;14;57,76
17447;15701400;32;13;57,76
17448;15702300;43;12;57,76
17449;15703200;33;11;19,76
17450;15704100;36;11;19,76
17451;15705000;34;10;19,76
17452;15705900;39;10;19,76
17453;15706800;35;10;2,68
17454;15707700;33;10;2,68
17455;15708600;39;10;2,68
17456;15709500;45;10;2,68
17457;15710400;49;8;0
17458;15711300;61;8;0
17459;15712200;62;8;0
17460;15713100;59;8;0
17461;15714000;50;8;0
17462;15714900;48;8;0
17463;15715800;40;72;0
17464;15716700;43;36;0
17465;15717600;28;11;0
17466;15718500;27;64;0
17467;15719400;22;28;0
17468;15720300;16;28;0
17469;15721200;34;28;0
17470;15722100;19;28;0
17471;15723000;27;28;0
17472;15723900;25;28;0
17473;15724800;20;28;0
17474;15725700;25;28;0
17475;15726600;14;28;0
17476;15727500;31;28;0
17477;15728400;14;28;0
17478;15729300;19;28;0
17479;15730200;25;28;0
17480;15731100;18;28;0
17481;15732000;19;28;0
17482;15732900;12;28;0
17483;15733800;12;28;0
17484;15734700;13;28;0
17485;15735600;13;28;0
17486;15736500;18;28;0
17487;15737400;18;28;0
17488;15738300;12;28;0
17489;15739200;12;28;0
17490;15740100;12;28;0
17491;15741000;12;28;0
17492;15741900;12;28;0
17493;15742800;18;3;14,48
17494;15743700;12;3;14,48
17495;15744600;12;3;14,48
17496;15745500;13;3;14,48
17497;15746400;12;3;39,92
17498;15747300;13;3;39,92
17499;15748200;13;3;39,92
17500;15749100;13;3;39,92
17501;15750000;15;3;72,84
17502;15750900;22;3;72,84
17503;15751800;16;3;72,84
17504;15752700;24;3;72,84
17505;15753600;26;3;113,44
17506;15754500;20;3;113,44
17507;15755400;41;3;113,44
17508;15756300;25;3;113,44
17509;15757200;34;3;143,24
17510;15758100;44;3;143,24
17511;15759000;41;4;143,24
17512;15759900;49;6;143,24
17513;15760800;47;7;159,2
17514;15761700;62;8;159,2
17515;15762600;60;10;159,2
17516;15763500;77;10;159,2
17517;15764400;97;10;169,88
17518;15765300;86;10;169,88
17519;15766200;90;10;169,88
17520;15767100;80;10;169,88
17521;15768000;59;10;175,72
17522;15768900;57;10;175,72
17523;15769800;50;10;175,72
17524;15770700;72;10;175,72
17525;15771600;71;10;163,12
17526;15772500;78;10;163,12
17527;15773400;91;10;163,12
17528;15774300;92;10;163,12
17529;15775200;86;10;130,12
17530;15776100;85;10;130,12
17531;15777000;80;8;130,12
17532;15777900;73;10;130,12
17533;15778800;63;10;106,28
17534;15779700;64;10;106,28
17535;15780600;41;10;106,28
17536;15781500;40;10;106,28
17537;15782400;56;10;71,32
17538;15783300;36;10;71,32
17539;15784200;53;10;71,32
17540;15785100;48;10;71,32
17541;15786000;40;10;38,6
17542;15786900;47;10;38,6
17543;15787800;32;10;38,6
17544;15788700;43;10;38,6
17545;15789600;33;10;22,12
17546;15790500;36;10;22,12
17547;15791400;34;10;22,12
17548;15792300;39;10;22,12
17549;15793200;35;10;4,04
17550;15794100;33;10;4,04
17551;15795000;39;10;4,04
17552;15795900;45;10;4,04
17553;15796800;49;8;0
17554;15797700;61;8;0
17555;15798600;62;8;0
17556;15799500;59;8;0
17557;15800400;50;8;0
17558;15801300;48;8;0
17559;15802200;40;72;0
17560;15803100;43;36;0
17561;15804000;28;11;0
17562;15804900;27;64;0
17563;15805800;22;28;0
17564;15806700;16;28;0
17565;15807600;34;28;0
17566;15808500;19;28;0
17567;15809400;21;28;0
17568;15810300;24;28;0
17569;15811200;14;28;0
17570;15812100;19;28;0
17571;15813000;14;28;0
17572;15813900;13;28;0
17573;15814800;14;11;0
17574;15815700;13;28;0
17575;15816600;13;28;0
17576;15817500;18;28;0
17577;15818400;13;28;0
17578;15819300;12;28;0
17579;15820200;12;28;0
17580;15821100;13;28;0
17581;15822000;13;28;0
17582;15822900;18;28;0
17583;15823800;12;28;0
17584;15824700;13;0;0
17585;15825600;12;28;0
17586;15826500;18;28;0
17587;15827400;14;28;0
17588;15828300;27;28;0
17589;15829200;21;3;6,44
17590;15830100;23;3;6,44
17591;15831000;40;5;6,44
17592;15831900;20;7;6,44
17593;15832800;47;9;32,36
17594;15833700;31;11;32,36
17595;15834600;28;13;32,36
17596;15835500;45;13;32,36
17597;15836400;30;13;70,6
17598;15837300;38;13;70,6
17599;15838200;35;13;70,6
17600;15839100;36;13;70,6
17601;15840000;37;13;111,4
17602;15840900;55;13;111,4
17603;15841800;48;13;111,4
17604;15842700;48;13;111,4
17605;15843600;46;13;142,72
17606;15844500;45;13;142,72
17607;15845400;37;14;142,72
17608;15846300;45;16;142,72
17609;15847200;35;17;143,6
17610;15848100;43;18;143,6
17611;15849000;44;20;143,6
17612;15849900;48;20;143,6
17613;15850800;82;20;45,88
17614;15851700;67;20;45,88
17615;15852600;73;20;45,88
17616;15853500;71;20;45,88
17617;15854400;53;20;32,64
17618;15855300;53;20;32,64
17619;15856200;57;24;32,64
17620;15857100;64;20;32,64
17621;15858000;66;20;85,08
17622;15858900;74;20;85,08
17623;15859800;85;20;85,08
17624;15860700;91;20;85,08
17625;15861600;79;20;54,52
17626;15862500;80;20;54,52
17627;15863400;73;20;54,52
17628;15864300;60;20;54,52
17629;15865200;60;20;12,16
17630;15866100;54;20;12,16
17631;15867000;38;20;12,16
17632;15867900;42;20;12,16
17633;15868800;39;20;6,4
17634;15869700;43;20;6,4
17635;15870600;39;20;6,4
17636;15871500;38;20;6,4
17637;15872400;38;20;4,08
17638;15873300;41;20;4,08
17639;15874200;31;19;4,08
17640;15875100;39;18;4,08
17641;15876000;35;17;2,16
17642;15876900;29;16;2,16
17643;15877800;61;14;2,16
17644;15878700;26;13;2,16
17645;15879600;47;12;0,72
17646;15880500;52;11;0,72
17647;15881400;31;10;0,72
17648;15882300;86;10;0,72
17649;15883200;46;8;0
17650;15884100;74;8;0
17651;15885000;88;8;0
17652;15885900;59;8;0
17653;15886800;71;19;0
17654;15887700;56;8;0
17655;15888600;50;72;0
17656;15889500;38;36;0
17657;15890400;29;8;0
17658;15891300;29;64;0
17659;15892200;31;28;0
17660;15893100;24;28;0
17661;15894000;16;28;0
17662;15894900;13;28;0
17663;15895800;13;28;0
17664;15896700;13;28;0
17665;15897600;26;28;0
17666;15898500;17;28;0
17667;15899400;16;28;0
17668;15900300;13;28;0
17669;15901200;13;28;0
17670;15902100;13;28;0
17671;15903000;13;28;0
17672;15903900;17;28;0
17673;15904800;15;28;0
17674;15905700;13;28;0
17675;15906600;12;28;0
17676;15907500;12;28;0
17677;15908400;12;28;0
17678;15909300;12;28;0
17679;15910200;12;28;0
17680;15911100;13;0;0
17681;15912000;12;28;0
17682;15912900;18;28;0
17683;15913800;14;28;0
17684;15914700;27;28;0
17685;15915600;21;3;8,76
17686;15916500;23;3;8,76
17687;15917400;40;5;8,76
17688;15918300;20;7;8,76
17689;15919200;47;9;29,92
17690;15920100;31;11;29,92
17691;15921000;28;13;29,92
17692;15921900;45;13;29,92
17693;15922800;30;13;50,76
17694;15923700;38;13;50,76
17695;15924600;35;13;50,76
17696;15925500;36;13;50,76
17697;15926400;37;13;93,12
17698;15927300;55;13;93,12
17699;15928200;48;13;93,12
17700;15929100;48;13;93,12
17701;15930000;46;13;128,36
17702;15930900;45;13;128,36
17703;15931800;37;14;128,36
17704;15932700;45;16;128,36
17705;15933600;35;17;154,56
17706;15934500;43;18;154,56
17707;15935400;44;20;154,56
17708;15936300;48;20;154,56
17709;15937200;82;20;170,88
17710;15938100;67;20;170,88
17711;15939000;73;20;170,88
17712;15939900;71;20;170,88
17713;15940800;53;20;180,6
17714;15941700;53;20;180,6
17715;15942600;57;24;180,6
17716;15943500;64;20;180,6
17717;15944400;66;20;171,84
17718;15945300;74;20;171,84
17719;15946200;85;20;171,84
17720;15947100;91;20;171,84
17721;15948000;79;20;131,04
17722;15948900;80;20;131,04
17723;15949800;73;20;131,04
17724;15950700;60;20;131,04
17725;15951600;60;20;96,68
17726;15952500;54;20;96,68
17727;15953400;38;20;96,68
17728;15954300;42;20;96,68
17729;15955200;39;20;84,56
17730;15956100;43;20;84,56
17731;15957000;39;20;84,56
17732;15957900;38;20;84,56
17733;15958800;38;20;55,12
17734;15959700;41;20;55,12
17735;15960600;31;19;55,12
17736;15961500;39;18;55,12
17737;15962400;35;17;18,8
17738;15963300;29;16;18,8
17739;15964200;61;14;18,8
17740;15965100;26;13;18,8
17741;15966000;47;24;2
17742;15966900;52;16;2
17743;15967800;31;8;2
17744;15968700;86;8;2
17745;15969600;46;8;0
17746;15970500;74;8;0
17747;15971400;88;8;0
17748;15972300;59;8;0
17749;15973200;71;6;0
17750;15974100;56;8;0
17751;15975000;50;72;0
17752;15975900;38;36;0
17753;15976800;29;6;0
17754;15977700;29;64;0
17755;15978600;31;28;0
17756;15979500;24;28;0
17757;15980400;16;28;0
17758;15981300;13;28;0
17759;15982200;13;28;0
17760;15983100;13;28;0
17761;15984000;26;28;0
17762;15984900;17;28;0
17763;15985800;16;28;0
17764;15986700;13;28;0
17765;15987600;13;28;0
17766;15988500;13;28;0
17767;15989400;13;28;0
17768;15990300;17;28;0
17769;15991200;15;28;0
17770;15992100;13;28;0
17771;15993000;12;28;0
17772;15993900;12;28;0
17773;15994800;12;28;0
17774;15995700;12;28;0
17775;15996600;12;28;0
17776;15997500;13;0;0
17777;15998400;12;28;0
17778;15999300;18;28;0
17779;16000200;14;28;0
17780;16001100;27;28;0
17781;16002000;21;3;6,72
17782;16002900;23;3;6,72
17783;16003800;40;5;6,72
17784;16004700;20;7;6,72
17785;16005600;47;9;28,68
17786;16006500;31;11;28,68
17787;16007400;28;13;28,68
17788;16008300;45;13;28,68
17789;16009200;30;13;45,36
17790;16010100;38;13;45,36
17791;16011000;35;13;45,36
17792;16011900;36;13;45,36
17793;16012800;37;13;57,08
17794;16013700;55;13;57,08
17795;16014600;48;13;57,08
17796;16015500;48;13;57,08
17797;16016400;46;13;70,8
17798;16017300;45;13;70,8
17799;16018200;37;14;70,8
17800;16019100;45;16;70,8
17801;16020000;35;17;123,36
17802;16020900;43;18;123,36
17803;16021800;44;20;123,36
17804;16022700;48;20;123,36
17805;16023600;82;20;134,36
17806;16024500;67;20;134,36
17807;16025400;73;20;134,36
17808;16026300;71;20;134,36
17809;16027200;53;20;42,32
17810;16028100;53;20;42,32
17811;16029000;57;24;42,32
17812;16029900;64;20;42,32
17813;16030800;66;20;52,4
17814;16031700;74;20;52,4
17815;16032600;85;20;52,4
17816;16033500;91;20;52,4
17817;16034400;79;20;110,6
17818;16035300;80;20;110,6
17819;16036200;73;20;110,6
17820;16037100;60;20;110,6
17821;16038000;60;20;85,04
17822;16038900;54;20;85,04
17823;16039800;38;20;85,04
17824;16040700;42;20;85,04
17825;16041600;39;20;91,32
17826;16042500;43;20;91,32
17827;16043400;39;20;91,32
17828;16044300;38;20;91,32
17829;16045200;38;20;37,36
17830;16046100;41;20;37,36
17831;16047000;31;19;37,36
17832;16047900;39;18;37,36
17833;16048800;35;17;13,56
17834;16049700;29;16;13,56
17835;16050600;61;14;13,56
17836;16051500;26;13;13,56
17837;16052400;47;12;2,72
17838;16053300;52;11;2,72
17839;16054200;31;10;2,72
17840;16055100;86;10;2,72
17841;16056000;46;8;0
17842;16056900;74;8;0
17843;16057800;88;8;0
17844;16058700;59;8;0
17845;16059600;71;7;0
17846;16060500;56;8;0
17847;16061400;50;72;0
17848;16062300;38;36;0
17849;16063200;29;6;0
17850;16064100;29;64;0
17851;16065000;31;28;0
17852;16065900;24;28;0
17853;16066800;16;28;0
17854;16067700;13;28;0
17855;16068600;13;28;0
17856;16069500;13;28;0
17857;16070400;26;28;0
17858;16071300;17;28;0
17859;16072200;16;28;0
17860;16073100;13;28;0
17861;16074000;13;28;0
17862;16074900;13;28;0
17863;16075800;13;28;0
17864;16076700;17;28;0
17865;16077600;15;28;0
17866;16078500;13;28;0
17867;16079400;12;28;0
17868;16080300;12;28;0
17869;16081200;12;28;0
17870;16082100;12;28;0
17871;16083000;12;28;0
17872;16083900;13;0;0
17873;16084800;12;28;0
17874;16085700;18;28;0
